,Name,Year,Location,Latitude,Longitude
0,"""#1 Single""",2006,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
1,"""#1 Single""",2006,"New York, United States",40.7127281,-74.0060152
2,"""#15SecondScare""",2015,"Coventry, West Midlands Combined Authority, West Midlands, England, United Kingdom",52.4081812,-1.510477
3,"""#15SecondScare""",2015,"West Hills, Los Angeles, Los Angeles County, California, 91307, United States",34.2032325,-118.645476
4,"""#15SecondScare""",2015,"West Hills, Los Angeles, Los Angeles County, California, 91307, United States",34.2032325,-118.645476
5,"""#2WheelzNHeelz""",2017,"Nashville-Davidson, Davidson County, Tennessee, United States",36.1622767,-86.7742984
6,"""#ATown""",2014,"Lady Bird Lake, Austin, Travis County, Texas, United States",30.26866735,-97.76299000801009
7,"""#ATown""",2014,"Texas Rowing Center, 1541, West Cesar Chavez Street, Clarksville, Austin, Travis County, Texas, 78703, United States",30.272271000000003,-97.76893453598484
8,"""#ATown""",2014,"Mount Bonnell, Austin, Travis County, Texas, 78731, United States",30.3207674,-97.7733474
9,"""#ATown""",2014,"Alamo Drafthouse Cinema - The Ritz, 320, East 6th Street, Downtown, Austin, Travis County, Texas, 78701, United States",30.26740345,-97.73958582383372
10,"""#ATown""",2014,"Barton Springs, Auditorium Shores, Austin, Travis County, Texas, 78767, United States",30.2587335,-97.7509521
11,"""#ActorsLife""",2016,"New York, United States",40.7127281,-74.0060152
12,"""#BreakfastClub""",2017,"New York, United States",40.7127281,-74.0060152
13,"""#BreakfastClub""",2017,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
14,"""#CaptchaLA""",2017,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
15,"""#DayOff""",2013,"New York, United States",40.7127281,-74.0060152
16,"""#DearGeorgette""",2015,"New York, United States",40.7127281,-74.0060152
17,"""#Elmira""",2014,"Elmira, City of Elmira, Chemung County, New York, 14904-1306, United States",42.0897965,-76.8077338
18,"""#Fuga""",2016,"Barra da Tijuca, Zona Oeste do Rio de Janeiro, Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil",-22.9979553,-43.37311472822825
19,"""#Hashtag Travel UK""",2017,"England, United Kingdom",52.5310214,-1.2649062
20,"""#Hashtag Travel""",2017,"Hudson Valley, Woodbury, Town of Woodbury, Orange County, New York, United States",41.31611085,-74.12629189225156
21,"""#Hashtag Travel""",2017,"Cold Spring, Town of Philipstown, Putnam County, New York, United States",41.4200938,-73.9545831
22,"""#Hashtag Travel""",2017,"Beacon, Dutchess County, New York, 12508, United States",41.504879,-73.9696822
23,"""#Hashtag Travel""",2017,"Fishkill, Town of Fishkill, Dutchess County, New York, 12524, United States",41.5355745,-73.898702
24,"""#Hashtag Travel""",2017,"Wappingers Falls, Town of Wappinger, Dutchess County, New York, United States",41.5965635,-73.9112103
25,"""#Hashtag Travel""",2017,"Poughkeepsie, Dutchess County, New York, 12601, United States",41.7065539,-73.9283672
26,"""#Hashtag: The Series""",2013,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
27,"""#Hashtag: The Series""",2013,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
28,"""#KateConwayisaJerk""",2015,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
29,"""#KateConwayisaJerk""",2015,"Gooderham Building, 49, Wellington Street East, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1C7, Canada",43.648366800000005,-79.37439532076982
30,"""#KateConwayisaJerk""",2015,"Broadview Avenue, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4M 2H5, Canada",43.657091,-79.3490907
31,"""#KillTorrey""",2016,"Burbank, Los Angeles County, California, United States",34.1816482,-118.3258554
32,"""#LakeShow""",2012,"El Segundo, Los Angeles County, California, 90245, United States",33.917028,-118.4156337
33,"""#LawstinWoods""",2013,"Erin, Town of Erin, Chemung County, New York, 14838, United States",42.1859079,-76.6699493
34,"""#LawstinWoods""",2013,"Elmira, Corning, and Waverly Trolley, Old Narrows Road, Harris Hill Manor, Town of Big Flats, Chemung County, New York, 14814:14903, United States",42.095532,-76.895482
35,"""#LawstinWoods""",2013,"Erin, Town of Erin, Chemung County, New York, 14838, United States",42.1859079,-76.6699493
36,"""#LawstinWoods""",2013,"Erin, Town of Erin, Chemung County, New York, 14838, United States",42.1859079,-76.6699493
37,"""#LawstinWoods""",2013,"Elmira, Corning, and Waverly Trolley, Old Narrows Road, Harris Hill Manor, Town of Big Flats, Chemung County, New York, 14814:14903, United States",42.095532,-76.895482
38,"""#LawstinWoods""",2013,"Erin, Town of Erin, Chemung County, New York, 14838, United States",42.1859079,-76.6699493
39,"""#LawstinWoods""",2013,"Elmira, Corning, and Waverly Trolley, Old Narrows Road, Harris Hill Manor, Town of Big Flats, Chemung County, New York, 14814:14903, United States",42.095532,-76.895482
40,"""#LawstinWoods""",2013,"Poultney, Rutland County, Vermont, United States",43.5171364,-73.2363426
41,"""#LdnOnt""",2012,"London, Southwestern Ontario, Ontario, Canada",42.9832406,-81.243372
42,"""#LoveMyRoomie""",2016,"New York, United States",40.7127281,-74.0060152
43,"""#LoveMyRoomie""",2016,"Brooklyn, Kings County, New York, United States",40.6526006,-73.9497211
44,"""#Millennials""",2015,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
45,"""#Mittelfingerspitzengefhl""",2017,Deutschland,51.0834196,10.4234469
46,"""#Mittelfingerspitzengefhl""",2017,Nederland,52.24764975,5.541246849406163
47,"""#MommasGotBars""",2015,"Brooklyn, Kings County, New York, United States",40.6526006,-73.9497211
48,"""#Murder""",2017,"Knoxville, Knox County, Tennessee, United States",35.9603948,-83.9210261
49,"""#MyCurrentSituation: Atlanta""",2016,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
50,"""#MyCurrentSituation: Atlanta""",2016,"Memphis, Shelby County, Tennessee, United States",35.1490215,-90.0516285
51,"""#NerdNoise""",2012,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
52,"""#Nightstrife""",2014,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
53,"""#OscarTheOuch""",2013,"Hollywood, Los Angeles, Los Angeles County, California, United States",34.0980031,-118.329523
54,"""#QuieroEseLook!""",2013,"Río Grande, Rincón, Puerto Rico, United States",18.3606321,-67.23687225928968
55,"""#SmurTv""",2016,"Roanoke, Virginia, United States",37.270973,-79.9414313
56,"""#SmurTv""",2016,"Charlotte, Mecklenburg County, North Carolina, United States",35.2272086,-80.8430827
57,"""#SmurTv""",2016,"Atlanta, Fulton County, Georgia, 30303-3506, United States",33.7489924,-84.3902644
58,"""#SpongeyLeaks""",2016,"Northridge, Los Angeles, Los Angeles County, California, 91330-8246, United States",34.2345615,-118.5369316
59,"""#SpongeyLeaks""",2016,"Northridge, Los Angeles, Los Angeles County, California, 91330-8246, United States",34.2345615,-118.5369316
60,"""#Troublemakers""",2013,"Wilmington, New Castle County, Delaware, United States",39.7459468,-75.546589
61,"""#VanLifeAttila""",2016,Canada,61.0666922,-107.991707
62,"""#VanLifeAttila""",2016,"California, United States",36.7014631,-118.755997
63,"""#VanLifeAttila""",2016,أوروبا,51.0,10.0
64,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
65,"""#VanLifeAttila""",2016,"Barkerville Highway, Quesnel, Cariboo Regional District, British Columbia, V2J 5Z1, Canada",53.0154665,-122.4950096
66,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
67,"""#VanLifeAttila""",2016,"Barkerville Highway, Quesnel, Cariboo Regional District, British Columbia, V2J 5Z1, Canada",53.0154665,-122.4950096
68,"""#VanLifeAttila""",2016,"Burnaby, District of North Vancouver, Metro Vancouver Regional District, British Columbia, V5G 1M2, Canada",49.2433804,-122.9725459
69,"""#VanLifeAttila""",2016,"Coquitlam, Metro Vancouver Regional District, British Columbia, Canada",49.2842958,-122.793281
70,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
71,"""#VanLifeAttila""",2016,"Quesnel, Cariboo Regional District, British Columbia, V2J 2C1, Canada",52.9794279,-122.4936273
72,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
73,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
74,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
75,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
76,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
77,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
78,"""#VanLifeAttila""",2016,"North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.3206294,-123.0737925
79,"""#VanLifeAttila""",2016,"North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.3206294,-123.0737925
80,"""#VanLifeAttila""",2016,"North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.3206294,-123.0737925
81,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
82,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
83,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
84,"""#VanLifeAttila""",2016,"Quesnel, Cariboo Regional District, British Columbia, V2J 2C1, Canada",52.9794279,-122.4936273
85,"""#VanLifeAttila""",2016,"Kelowna, Regional District of Central Okanagan, British Columbia, Canada",49.8879177,-119.4959025
86,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
87,"""#VanLifeAttila""",2016,"Coquitlam, Metro Vancouver Regional District, British Columbia, Canada",49.2842958,-122.793281
88,"""#VanLifeAttila""",2016,"Coquitlam, Metro Vancouver Regional District, British Columbia, Canada",49.2842958,-122.793281
89,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
90,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
91,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
92,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
93,"""#VanLifeAttila""",2016,"Richmond, Metro Vancouver Regional District, British Columbia, Canada",49.163168,-123.137414
94,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
95,"""#VanLifeAttila""",2016,"Barkerville Highway, Quesnel, Cariboo Regional District, British Columbia, V2J 5Z1, Canada",53.0154665,-122.4950096
96,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
97,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
98,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
99,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
100,"""#VanLifeAttila""",2016,"Sicamous, Columbia-Shuswap Regional District, British Columbia, Canada",50.8270107,-118.98552905060103
101,"""#VanLifeAttila""",2016,"Calgary, Alberta, Canada",51.0460954,-114.065465
102,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
103,"""#VanLifeAttila""",2016,"Hope, Fraser Valley Regional District, British Columbia, V0X 1L4, Canada",49.3799438,-121.441351
104,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
105,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
106,"""#VanLifeAttila""",2016,"Sicamous, Columbia-Shuswap Regional District, British Columbia, Canada",50.8270107,-118.98552905060103
107,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
108,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
109,"""#VanLifeAttila""",2016,"Burnaby, District of North Vancouver, Metro Vancouver Regional District, British Columbia, V5G 1M2, Canada",49.2433804,-122.9725459
110,"""#VanLifeAttila""",2016,"North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.3206294,-123.0737925
111,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
112,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
113,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
114,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
115,"""#VanLifeAttila""",2016,"Stanley Park, West End, Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, V6G, Canada",49.3019112,-123.14154052837662
116,"""#VanLifeAttila""",2016,"Alberta, Canada",55.001251,-115.002136
117,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
118,"""#VanLifeAttila""",2016,"Budapest, Közép-Magyarország, Magyarország",47.4979937,19.0403594
119,"""#VanLifeAttila""",2016,"Budapest, Közép-Magyarország, Magyarország",47.4979937,19.0403594
120,"""#VanLifeAttila""",2016,"Barkerville Highway, Quesnel, Cariboo Regional District, British Columbia, V2J 5Z1, Canada",53.0154665,-122.4950096
121,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
122,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
123,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
124,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
125,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
126,"""#VanLifeAttila""",2016,"Coquitlam, Metro Vancouver Regional District, British Columbia, Canada",49.2842958,-122.793281
127,"""#VanLifeAttila""",2016,"North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.3206294,-123.0737925
128,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
129,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
130,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
131,"""#VanLifeAttila""",2016,"Stanley, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, Canada",53.0402309,-121.718755
132,"""#VanLifeAttila""",2016,"Quesnel, Cariboo Regional District, British Columbia, V2J 2C1, Canada",52.9794279,-122.4936273
133,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
134,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
135,"""#VanLifeAttila""",2016,"Wendle Lake, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, Canada",53.1173414,-121.49901337494916
136,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
137,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
138,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
139,"""#VanLifeAttila""",2016,"Quesnel, Cariboo Regional District, British Columbia, V2J 2C1, Canada",52.9794279,-122.4936273
140,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
141,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
142,"""#VanLifeAttila""",2016,"Quesnel, Cariboo Regional District, British Columbia, V2J 2C1, Canada",52.9794279,-122.4936273
143,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
144,"""#VanLifeAttila""",2016,"Wells, Cariboo Regional District, British Columbia, V0K 2R0, Canada",53.1044428,-121.5723679
145,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
146,"""#VanLifeAttila""",2016,"Barkerville Highway, Quesnel, Cariboo Regional District, British Columbia, V2J 5Z1, Canada",53.0154665,-122.4950096
147,"""#VanLifeAttila""",2016,"Boston Bar, British Columbia, V0K 1C0, Canada",49.8681162,-121.4432499
148,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
149,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
150,"""#VanLifeAttila""",2016,"Barkerville, British Columbia, Reduction Road, Barkerville, Area C (Bowron Lake/Barlow Creek/Barkerville), Cariboo Regional District, British Columbia, V0K 1B0, Canada",53.068471,-121.5153039254653
151,"""#VanLifeAttila""",2016,"British Columbia, Canada",55.001251,-125.002441
152,"""#VanLifeAttila""",2016,"Vancouver, District of North Vancouver, Metro Vancouver Regional District, British Columbia, Canada",49.2608724,-123.113952
153,"""#VanLifeAttila""",2016,"Barkerville Highway, Quesnel, Cariboo Regional District, British Columbia, V2J 5Z1, Canada",53.0154665,-122.4950096
154,"""#VanLifeAttila""",2016,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
155,"""#VanLifeAttila""",2016,"Banff, Alberta, T1L 1C1, Canada",51.1777781,-115.5682504
156,"""#VanLifeAttila""",2016,"Winnipeg, Manitoba, Canada",49.8955367,-97.1384584
157,"""#VanLifeAttila""",2016,"Richmond, Metro Vancouver Regional District, British Columbia, Canada",49.163168,-123.137414
158,"""#VitalSignz""",2017,"Old Toronto, Toronto, Golden Horseshoe, Ontario, Canada",43.6534817,-79.3839347
159,"""#WarGames""",2018,"New York, United States",40.7127281,-74.0060152
160,"""#tlir""",2013,"Petoskey, Emmet County, Michigan, 49770-9998, United States",45.373343,-84.95533
161,"""$2 Bill""",2002,"Los Angeles, Los Angeles County, California, United States",34.0536909,-118.242766
